,ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,affect,Field3,Field2,MYKEY,text,STATE,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
103,41019,1,4,19,2,33,8,2,6,1,9,4,2,3,3,0,0,0,3,1,0,0,0,1,2,1,3,2,2,0,4,1,2,3,2,0,sadness,3,3,410194,"I heard that a former superior of mine had died, I was later at á home home reading about it in the newspaper and I thought of our á interaction and how it was no longer possible.  The limited scope á of human life is sad.",1,,,,,,,,,
104,41019,1,4,19,2,33,8,2,6,1,9,5,1,1,4,1,1,1,2,0,0,0,0,0,2,1,3,0,0,3,1,0,2,2,0,1,disgust,1,4,410195,"In the tram there was a fat, sickly looking woman in front of me á who was asking for directions in a thick voice.  When she got up to á go a disgusting smell of urine came from her.  I felt that I á would choke.",1,,,,,,,,,
105,41020,1,4,20,2,26,1,2,7,6,2,2,3,4,4,2,1,0,1,1,0,0,0,0,3,2,3,0,0,1,5,0,1,0,0,1,fear,4,4,410202,"I went to practice in Sweden during summer, and I was afraid that á I would not do well.",1,,,,,,,,,
106,41020,1,4,20,2,26,1,2,7,6,2,3,3,3,3,2,0,2,1,1,0,0,0,2,0,1,3,3,3,2,1,3,2,1,0,0,anger,3,3,410203,"In the holiday cottage of our association, two of my pals came to á wake me up early one morning by bringing a radio played at the á highest volume into my room - it was the morning service at its á loudest.",1,,,,,,,,,
107,41020,1,4,20,2,26,1,2,7,6,2,4,3,4,4,2,1,0,2,0,0,1,0,0,1,0,3,0,0,0,1,0,2,2,0,2,sadness,4,4,410204,My grandmother died suddenly last summer.,1,,,,,,,,,
108,41020,1,4,20,2,26,1,2,7,6,2,5,3,4,4,2,1,0,1,1,0,0,0,0,1,1,3,0,3,3,1,3,0,1,0,1,disgust,4,4,410205,"My superior at the summer job swindled customers as much as he á could, and once put me in a difficult situation after which I á could not but detest him.",1,,,,,,,,,
109,41021,1,4,21,2,22,1,2,8,8,9,2,3,2,2,2,1,2,2,0,1,0,0,1,2,3,1,1,1,1,5,1,3,2,3,1,fear,2,2,410212,"Our tutorial group was soon to be divided, and we got a list of á names of freshmen, out of which five were to be in my group.  We á read the names and then each group went its own way to a seminar á room.  I wondered how I would cope with the new situation and if á I would succeed as a group leader.",1,,,,,,,,,
110,41021,1,4,21,2,22,1,2,8,8,9,3,2,3,2,0,0,0,0,1,0,0,0,0,3,1,3,2,0,2,1,2,2,2,0,0,anger,3,2,410213,"We were in a disco and the evening was not at all pleasant.  á Despite my not knowing why, I was angry with my companion.  I let á him feel my bad humour as I cannot hide my feelings.",1,,,,,,,,,
111,41021,1,4,21,2,22,1,2,8,8,9,4,4,4,4,0,1,0,1,1,0,0,0,0,2,1,3,0,1,4,3,0,0,2,3,1,sadness,4,4,410214,"My grandmother died, and my mother called me one sunday morning á in the Autumn.  The way my mother told me about it, I hated her á at that moment.  She sounded as if she had been waiting for the á death of my grandmother.  I had lost a person close to me.  I á felt guilty too as I had been bad to my grandmother of late.  I had not á remained calm when she no longer understood everything so well.",1,,,,,,,,,
112,41021,1,4,21,2,22,1,2,8,8,9,5,2,1,1,2,0,0,1,0,0,0,0,0,1,1,3,2,1,4,4,1,2,2,0,0,disgust,1,1,410215,"At the underground station, a drunkard came to speak to me.  He á tried to ask me something but I did not answer so he began to á speak about me with his companion.  I detested this dirty á growling man.",1,,,,,,,,,
113,41061,1,4,61,2,20,1,2,5,5,1,3,1,2,3,3,0,0,3,0,0,0,0,2,1,1,3,3,3,2,4,2,1,2,3,0,anger,2,3,410613,"[ I sometimes quarrel with my mother because she blames me, á though I have not in any way been connected to some events.]",1,,,,,,,,,
114,41061,1,4,61,2,20,1,2,5,5,1,4,4,4,4,1,0,1,1,1,0,1,0,0,1,1,3,3,1,1,3,1,2,2,0,1,sadness,4,4,410614,"After hearing about the death of my grandfather.  First I could á not believe it, but later I wept and felt the situation was á hopeless.  I felt lonely and wanted to be consolated.",1,,,,,,,,,
115,41061,1,4,61,2,20,1,2,5,5,1,5,1,1,1,2,0,0,2,0,0,0,0,2,1,1,2,3,2,2,5,1,1,2,3,0,disgust,1,1,410615,"In the evening, while I was watching TV, my little brother came á in and started eating food he had brought from the kitchen while á I was trying to concentrate on the program.",1,,,,,,,,,
116,41062,1,4,62,2,19,6,1,7,1,0,2,3,4,4,2,1,1,4,0,1,1,0,2,3,2,3,3,1,4,3,1,1,3,0,2,fear,4,4,410622,"I felt fear of the purest kind after a car accident.  The á incident and images of horror kept coming back to my mind.  I á wondered what could have happened to my sister, my friend and me, á though nothing very serious actually happened.",1,,,,,,,,,
117,41062,1,4,62,2,19,6,1,7,1,0,3,2,3,2,1,0,2,1,0,0,0,1,2,1,0,3,0,3,2,5,2,3,2,3,0,anger,3,2,410623,"Two boys whom I know were telling me, in an indecent manner, how á they had teased a young and shy girl I know.  They had despised á her conviction, scorned and touched her.  I got very angry and á did not try to conceal it and gave it back to them.",1,,,,,,,,,
118,41062,1,4,62,2,19,6,1,7,1,0,4,3,4,4,3,1,2,2,0,0,1,0,0,1,2,3,3,2,1,1,1,1,1,0,2,sadness,4,4,410624,"My sweetheart left me, or rather we decided to break it off by á mutual consent.  The consequences were - unrestrained weeping, á feelings of loneliness, hopelessness and disconsolation.  I felt á that I should find a friend, to talk to joyfully and to forget.",1,,,,,,,,,
119,41062,1,4,62,2,19,6,1,7,1,0,5,3,2,2,0,0,1,0,0,0,0,0,0,0,2,3,0,1,3,4,3,2,2,0,0,disgust,2,2,410625,"Out of sheer curiosity, I went to see a pornographic movie in á Copenhagen.  The room was full of men, who panted and á masturbated.  Very disgusting.",1,,,,,,,,,
120,11063,1,1,63,1,26,1,2,5,1,2,2,3,4,4,1,1,1,3,0,0,0,0,0,1,1,3,0,1,1,1,1,0,0,2,1,fear,4,4,110632,When my dog ran out on thin ice last spring.,1,,,,,,,,,
121,11063,1,1,63,1,26,1,2,5,1,2,3,3,1,2,0,0,0,1,0,0,0,0,1,1,1,2,3,1,3,5,0,2,2,1,0,anger,1,2,110633,When my tennis match was interrupted because a kid cycled right á into the court.,1,,,,,,,,,
122,11063,1,1,63,1,26,1,2,5,1,2,4,4,4,3,0,1,0,1,0,0,1,0,0,1,1,3,0,1,0,1,0,0,2,0,2,sadness,4,3,110634,[ No response.],1,,,,,,,,,
123,11063,1,1,63,1,26,1,2,5,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,110635,[ No response.],1,,,,,,,,,
124,11065,1,1,65,1,21,8,2,4,4,2,2,4,2,1,4,1,1,2,0,0,0,0,1,3,2,3,0,3,2,5,3,2,1,3,1,fear,2,1,110652,Risk of being involved in a fight after a party.,1,,,,,,,,,
125,11065,1,1,65,1,21,8,2,4,4,2,3,4,4,3,3,0,0,3,0,0,0,0,2,2,2,3,3,3,2,5,2,2,1,0,0,anger,4,3,110653,"I had a very heavy work load and two colleagues, whom I have á nothing against, disturbed me by \terror ringing\"", i.e á","continously interrupting me by telephoning.""",1,,,,,,,,
126,11065,1,1,65,1,21,8,2,4,4,2,4,3,4,1,0,0,1,2,0,0,0,0,0,2,3,3,3,2,1,1,1,1,1,0,0,sadness,4,1,110654,After an exam which I failed.,1,,,,,,,,,
127,11065,1,1,65,1,21,8,2,4,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,110655,[ Normally I do not feel disgusted.],1,,,,,,,,,
128,11066,1,1,66,1,32,8,0,4,6,2,2,1,1,3,3,0,0,1,0,0,0,0,1,2,1,3,0,1,3,1,1,0,1,0,0,fear,1,3,110662,"When I was cycling to school, I nearly got knocked down by a car á which (overtook me too closely) did not give me any swerving space.",1,,,,,,,,,
129,11066,1,1,66,1,32,8,0,4,6,2,3,3,2,3,2,0,0,2,1,0,0,0,1,1,3,3,3,0,0,5,0,3,1,3,0,anger,2,3,110663,"When I was deputy manager during the Summer, certain deputies á took liberties, more than what was normal.",1,,,,,,,,,
130,11066,1,1,66,1,32,8,0,4,6,2,4,3,4,3,0,0,2,0,0,0,0,0,0,2,2,3,3,0,0,5,1,2,2,0,0,sadness,4,3,110664,"When I realized that my girlfriend, whom I like, and I were going á to separate.",1,,,,,,,,,
131,11066,1,1,66,1,32,8,0,4,6,2,5,3,2,3,0,0,0,0,0,0,0,1,0,1,3,3,0,1,3,1,0,2,1,0,0,disgust,2,3,110665,Dog dirt which thaws in the spring.,1,,,,,,,,,
132,11067,1,1,67,1,30,1,2,2,6,2,2,3,2,2,1,1,0,1,0,0,0,0,0,1,1,3,2,3,4,1,1,2,1,2,1,fear,2,2,110672,Was nearly knocked down by a car.,1,,,,,,,,,
133,11067,1,1,67,1,30,1,2,2,6,2,3,2,1,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,1,2,2,1,0,anger,1,2,110673,I reached the bus stop and realized that I had forgotten my bus á pass.,1,,,,,,,,,
134,11067,1,1,67,1,30,1,2,2,6,2,4,1,3,2,1,0,0,0,0,0,0,1,0,2,3,3,2,2,1,5,1,2,0,0,0,sadness,3,2,110674,My current work load is too much.  The feeling comes back from á time to time.,1,,,,,,,,,
135,11067,1,1,67,1,30,1,2,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,110675,[ Can not think of any situation.],1,,,,,,,,,
136,11070,1,1,70,2,28,1,1,6,6,2,2,2,2,3,2,2,1,1,0,0,0,0,0,2,0,3,3,0,1,1,0,2,2,0,2,fear,2,3,110702,When someone close to me is travelling by car and is delayed.,1,,,,,,,,,
137,11070,1,1,70,2,28,1,1,6,6,2,3,2,2,2,2,0,2,4,0,1,1,0,0,2,0,0,3,2,3,5,0,2,2,3,1,anger,2,2,110703,When someone does something wrong which affects me negatively.,1,,,,,,,,,
138,11070,1,1,70,2,28,1,1,6,6,2,4,1,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,3,3,1,sadness,2,2,110704,When I think about my parents getting old.,1,,,,,,,,,
139,11070,1,1,70,2,28,1,1,6,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,110705,[ Can not remember.],1,,,,,,,,,
140,11071,1,1,71,2,34,1,2,5,4,2,2,3,3,4,2,0,0,1,0,0,0,0,0,1,1,3,0,0,4,2,0,0,0,1,0,fear,3,4,110712,I was driving and a deer suddenly appeared in front of the á car when there was a lot of traffic behind me.,1,,,,,,,,,
141,11071,1,1,71,2,34,1,2,5,4,2,3,1,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,1,anger,3,4,110713,I saw a report on T.V news on apartheid in South Africa. ,1,,,,,,,,,
142,11071,1,1,71,2,34,1,2,5,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness,0,0,110714,[ No response.],1,,,,,,,,,
143,11071,1,1,71,2,34,1,2,5,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,110715,[ No response.],1,,,,,,,,,
144,11072,1,1,72,1,27,1,2,4,4,2,2,4,4,4,2,0,1,0,0,0,0,0,0,2,1,3,2,1,1,1,3,2,2,0,0,fear,4,4,110722,When I nearly collided with another car.,1,,,,,,,,,
145,11072,1,1,72,1,27,1,2,4,4,2,3,2,1,2,1,0,0,0,0,0,0,0,0,1,1,3,3,2,3,1,2,2,1,0,0,anger,1,2,110723,The time when someone let the air out of the tyres of my cycle.,1,,,,,,,,,
146,11072,1,1,72,1,27,1,2,4,4,2,4,1,2,2,0,1,0,0,1,0,0,0,0,2,2,3,3,2,1,1,1,2,2,0,1,sadness,2,2,110724,When I read a lot and did not remember anything.,1,,,,,,,,,
147,11072,1,1,72,1,27,1,2,4,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,110725,[ No response.],1,,,,,,,,,
148,11073,1,1,73,1,25,0,2,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fear,0,0,110732,[ No response.],1,,,,,,,,,
149,11073,1,1,73,1,25,0,2,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger,0,0,110733,[ No response.],1,,,,,,,,,
150,11073,1,1,73,1,25,0,2,0,6,2,4,3,4,3,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,2,3,1,3,0,sadness,4,3,110734,Long illness.,1,,,,,,,,,
151,11024,1,1,24,2,26,1,2,7,6,2,2,1,1,3,1,0,1,0,0,0,0,0,0,2,1,3,2,0,4,4,0,0,0,0,0,fear,1,3,110242,"When I was travelling by tram, I tripped and fell against the á door.  I thought that I was going to fall out.",1,,,,,,,,,
152,11024,1,1,24,2,26,1,2,7,6,2,3,3,1,2,0,0,0,2,0,0,0,0,0,1,2,3,3,1,0,4,1,2,2,1,0,anger,1,2,110243,When I missed the tram after having run for it.,1,,,,,,,,,
153,11024,1,1,24,2,26,1,2,7,6,2,4,1,3,3,0,0,0,1,0,0,1,0,0,2,1,2,3,0,3,5,1,1,1,0,1,sadness,3,3,110244,The inability to read a book at college.,1,,,,,,,,,
154,11024,1,1,24,2,26,1,2,7,6,2,5,2,1,2,0,0,0,1,0,0,0,0,0,2,0,3,0,0,3,5,3,2,1,1,0,disgust,1,2,110245,If a guy one is not interested in makes advances.,1,,,,,,,,,
155,11025,1,1,25,2,21,1,2,7,6,2,2,3,1,1,0,0,0,0,1,0,0,0,0,2,1,3,0,0,1,4,2,1,0,3,0,fear,1,1,110252,I had been watching a triller a dark night in the country and I á had to go the outside toilet on my own. ,1,,,,,,,,,
156,11025,1,1,25,2,21,1,2,7,6,2,3,1,2,2,0,1,0,1,0,0,1,0,0,3,2,3,0,3,2,2,1,1,1,0,2,anger,2,2,110253,"When I am accused of something I have not done, I get unbelievably á angry.",1,,,,,,,,,
157,11025,1,1,25,2,21,1,2,7,6,2,4,1,3,2,0,1,0,0,0,0,0,0,0,2,2,3,3,1,3,5,1,1,0,3,1,sadness,3,2,110254,"When I began to read a thick book, which I had a limited time to á read.  Also when I have a lot of work to do and I cannot keep up.",1,,,,,,,,,
158,11025,1,1,25,2,21,1,2,7,6,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,4,3,0,0,0,0,disgust,1,1,110255,Someone vomited on the street.,1,,,,,,,,,
159,11026,1,1,26,1,35,1,2,4,6,1,2,3,4,4,1,0,0,0,0,0,0,0,0,1,1,3,2,3,3,1,3,2,1,1,0,fear,4,4,110262,Someone attacked me with a knife.,1,,,,,,,,,
160,11026,1,1,26,1,35,1,2,4,6,1,3,4,4,4,1,0,0,1,0,0,0,0,2,2,1,3,2,3,3,1,3,1,1,3,0,anger,4,4,110263,Someone drove into my car and then denied that it had happened.,1,,,,,,,,,
161,11026,1,1,26,1,35,1,2,4,6,1,4,1,2,2,1,0,0,0,1,0,0,0,0,2,1,3,2,1,2,5,0,2,2,0,0,sadness,2,2,110264,When I was told that my friend's wife had cancer.,1,,,,,,,,,
162,11026,1,1,26,1,35,1,2,4,6,1,5,4,3,3,0,0,1,0,0,0,0,0,0,2,1,3,2,1,3,4,1,2,2,0,0,disgust,3,3,110265,When I saw a dog which had been knocked down by a car.,1,,,,,,,,,
163,11027,1,1,27,1,21,1,2,6,6,1,2,1,1,3,3,0,1,0,0,0,0,0,0,2,2,3,2,1,0,3,2,2,2,1,0,fear,1,3,110272,"I was going home by car late one night when it was cold, dark and á windy.  I became rather panicky on the way to my house.",1,,,,,,,,,
164,11027,1,1,27,1,21,1,2,6,6,1,3,3,2,3,2,1,0,2,0,0,0,1,3,2,2,3,2,2,0,5,2,2,1,3,1,anger,2,3,110273,Quarrel in the family.,1,,,,,,,,,
165,11027,1,1,27,1,21,1,2,6,6,1,4,1,3,2,0,0,0,0,0,0,0,0,0,2,2,3,3,1,0,3,3,1,2,1,0,sadness,3,2,110274,When I am alone in a room with no contact with anyone - á loneliness drains me.,1,,,,,,,,,
166,11027,1,1,27,1,21,1,2,6,6,1,5,3,1,2,0,1,0,1,0,1,0,0,1,2,1,3,2,1,0,4,2,2,2,1,1,disgust,1,2,110275,When I was on holiday someone vomited in front of me.,1,,,,,,,,,
167,11028,1,1,28,1,34,8,2,4,1,1,2,2,3,3,4,0,1,3,1,0,0,0,1,1,2,3,0,0,3,2,3,3,1,3,0,fear,3,3,110282,I was driving very fast on a small road and I met an oncoming car á in a right handed bend.  The other driver was on his own side of á the road and I had to skid out of it to avoid a collision.  It á was dark.,1,,,,,,,,,
168,11028,1,1,28,1,34,8,2,4,1,1,3,2,4,4,0,0,0,2,0,0,0,0,2,1,1,3,3,3,3,5,3,3,1,3,0,anger,4,4,110283,My car had been towed away by the traffic police because it had á been wrongly parked.  However the sign had been put up only after á I had already parked.,1,,,,,,,,,
169,11028,1,1,28,1,34,8,2,4,1,1,4,4,4,3,0,2,0,0,0,0,0,0,0,1,2,3,3,0,0,5,1,2,2,0,2,sadness,4,3,110284,After an operation I had to stay in bed for a long time.,1,,,,,,,,,
170,11028,1,1,28,1,34,8,2,4,1,1,5,4,3,4,1,1,0,2,1,0,0,0,0,1,1,3,3,3,3,5,3,1,1,0,1,disgust,3,4,110285,I was forced to stay in the canteen and eat the food that I had á not asked for but got it anyway.,1,,,,,,,,,
171,11029,1,1,29,2,32,1,2,4,4,1,2,4,4,4,4,0,1,3,0,0,0,1,2,1,1,3,0,1,0,5,3,1,1,0,0,fear,4,4,110292,My 2 year old daughter disappeared in a moment of inattention; I á was responsible for her.,1,,,,,,,,,
172,11029,1,1,29,2,32,1,2,4,4,1,3,3,1,3,3,0,2,0,0,0,0,0,0,3,2,3,2,3,2,3,1,1,1,0,0,anger,1,3,110293,A colleague asked me for some advice and as he did not have á enough confidence in me he asked a third person.,1,,,,,,,,,
173,11029,1,1,29,2,32,1,2,4,4,1,4,4,3,4,0,1,0,1,1,1,0,0,0,3,2,2,3,1,0,3,1,1,2,0,1,sadness,3,4,110294,"I wanted to be pregnant and did not succeed, so I was depressed    á at every menstruation.",1,,,,,,,,,
174,11029,1,1,29,2,32,1,2,4,4,1,5,2,1,4,1,2,0,0,0,0,0,0,0,3,1,3,2,0,3,4,1,2,1,0,2,disgust,1,4,110295,"In a warm bus full of people, someone vomited and the whole bus á stank.",1,,,,,,,,,
175,11030,1,1,30,2,25,8,2,7,1,1,2,4,3,4,2,1,0,0,1,0,0,0,0,3,1,3,0,3,1,2,1,1,0,0,1,fear,3,4,110302,"When I was cycling through the park late one night, two people á jumped out of the woods and tried to stop me.  There were á shouting something at the same time.",1,,,,,,,,,
176,11030,1,1,30,2,25,8,2,7,1,1,3,3,4,4,0,0,0,2,0,0,1,1,1,2,2,3,1,3,2,5,1,1,1,0,1,anger,4,4,110303,When close relatives tried to dissuade me from studying á Psychology because of its low status.,1,,,,,,,,,
177,11030,1,1,30,2,25,8,2,7,1,1,4,3,3,4,0,0,0,1,1,0,0,0,1,3,2,3,3,2,0,2,1,1,2,1,0,sadness,3,4,110304,I had a long discussion on politics with an acquaintance.  He á was more knowledgeable than me and I failed to explain my point á of view and was misunderstood so I felt depressed and left.,1,,,,,,,,,
178,11030,1,1,30,2,25,8,2,7,1,1,5,2,3,4,0,1,0,0,0,0,0,0,1,1,0,3,0,3,3,4,3,0,0,0,1,disgust,3,4,110305,When I read a newspaper article on a young girl who had been á raped and assaulted one night by several men when she was unconscious.,1,,,,,,,,,
179,11031,1,1,31,2,20,1,1,8,8,1,2,1,1,2,1,0,1,1,0,0,0,0,1,2,1,3,0,2,4,5,0,2,0,0,0,fear,1,2,110312,When I saw a large spider crawling up the wall.,1,,,,,,,,,
180,11031,1,1,31,2,20,1,1,8,8,1,3,3,4,3,1,1,1,1,0,0,0,0,1,2,1,3,2,1,3,5,0,3,3,1,1,anger,4,3,110313,My employer took too many aspirins for a bad back and also drank á an enormous amount of spirit.  This was dangerous  and he did á not understand that he had done anything wrong.,1,,,,,,,,,
181,11031,1,1,31,2,20,1,1,8,8,1,4,3,4,4,0,2,0,3,1,1,1,0,0,2,3,3,1,1,1,5,1,3,2,1,3,sadness,4,4,110314,"When I left New York, and all my family and my friends behind me.",1,,,,,,,,,
182,11031,1,1,31,2,20,1,1,8,8,1,5,4,4,3,0,2,0,1,1,0,1,0,0,3,1,3,0,1,2,3,2,1,1,0,3,disgust,4,3,110315,When I slept with a guy because my best friend wanted me to.  á He had never had intercourse with anyone and had a terrible á complex about it.,1,,,,,,,,,
183,11032,1,1,32,2,25,1,1,6,1,1,2,1,4,4,0,0,1,0,0,0,0,0,0,2,0,2,2,2,1,5,1,2,2,0,0,fear,4,4,110322,When one meets new people with whom one is forced to collaborate á with.,1,,,,,,,,,
184,11032,1,1,32,2,25,1,1,6,1,1,3,1,2,2,0,0,1,0,0,0,0,0,0,1,2,3,3,3,3,1,2,0,1,1,0,anger,2,2,110323,The sports fishermen who catch gulls instead of fish with their hooks. á   It is often a mistake but it makes me angry.,1,,,,,,,,,
185,11032,1,1,32,2,25,1,1,6,1,1,4,2,3,2,0,0,1,1,0,0,0,0,0,2,2,3,2,2,0,1,2,2,2,0,0,sadness,3,2,110324,I feel sad about an event I can not influence.,1,,,,,,,,,
186,11032,1,1,32,2,25,1,1,6,1,1,5,1,1,1,0,0,1,1,0,0,0,0,1,1,1,3,2,3,4,5,2,2,2,0,0,disgust,1,1,110325,"When a member of the family complains about the food that is á served, it disgusts me.",1,,,,,,,,,
187,11033,1,1,33,2,27,1,2,5,6,1,2,4,4,3,4,2,2,2,1,0,0,0,0,2,1,3,0,1,4,1,1,0,0,1,2,fear,4,3,110332,When I was in a little fishing boat and we ran into hard weather á in the open sea.,1,,,,,,,,,
188,11033,1,1,33,2,27,1,2,5,6,1,3,4,4,4,4,1,2,5,1,0,1,1,2,1,1,3,3,1,2,1,1,1,1,3,2,anger,4,4,110333,When I found out that the guy I was dating at a particular time á had a steady relationship going on with someone else for a long á time.,1,,,,,,,,,
189,11033,1,1,33,2,27,1,2,5,6,1,4,3,4,4,0,1,1,1,0,0,1,0,0,1,1,3,0,1,4,1,1,2,0,2,2,sadness,4,4,110334,I felt sad and depressed when I heard that our cat had died.,1,,,,,,,,,
190,11033,1,1,33,2,27,1,2,5,6,1,5,4,2,3,0,1,1,3,1,0,0,0,1,2,1,3,2,1,3,3,3,2,1,2,1,disgust,2,3,110335,"When I was working as a nurse in a mental hospital, a patient ate á up the contents of another patient's spitoon.",1,,,,,,,,,
191,11034,1,1,34,2,31,1,1,7,6,1,2,2,1,4,1,0,1,0,1,0,0,0,0,3,1,3,0,0,0,3,0,2,2,0,0,fear,1,4,110342,When my son has a pain in his leg (for no apparent reason).  ,1,,,,,,,,,
192,11034,1,1,34,2,31,1,1,7,6,1,3,2,3,4,1,1,0,1,1,0,0,1,0,1,2,3,2,3,3,1,3,1,1,3,1,anger,3,4,110343,"When, after a week at school, a teacher sent a note home saying á that my son was inattentive and unable to do his lessons.",1,,,,,,,,,
193,11034,1,1,34,2,31,1,1,7,6,1,4,3,4,4,0,0,1,1,1,0,1,0,0,2,1,3,3,2,3,1,2,1,1,3,1,sadness,4,4,110344,When I thought that it was going to be impossible for me to start á studying (due to wrong information from the student advisor).,1,,,,,,,,,
194,11034,1,1,34,2,31,1,1,7,6,1,5,3,1,2,0,1,0,0,1,0,0,0,0,3,2,3,0,0,2,4,2,2,1,0,1,disgust,1,2,110345,"At a certain person's lack of cleanliness, at home and á personally.",1,,,,,,,,,
195,11035,1,1,35,1,32,1,2,8,6,1,2,4,1,3,1,0,0,1,0,0,0,0,0,2,1,3,2,1,1,1,1,2,0,0,0,fear,1,3,110352,When I nearly drowned in icy water wearing ice skates.  It was á difficult to get out.,1,,,,,,,,,
196,11035,1,1,35,1,32,1,2,8,6,1,3,4,4,3,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,2,2,1,1,0,0,anger,4,3,110353,When I was pointed out as a problem child in primary school and á my mother took the teacher's point of view.,1,,,,,,,,,
197,11035,1,1,35,1,32,1,2,8,6,1,4,4,4,3,0,1,0,0,1,0,0,0,0,3,1,3,2,3,2,4,2,2,1,1,1,sadness,4,3,110354,When I was accused of neglecting work for the wrong reasons.,1,,,,,,,,,
198,11035,1,1,35,1,32,1,2,8,6,1,5,4,3,2,1,0,0,0,0,0,0,1,1,3,3,3,3,1,2,5,1,1,1,0,0,disgust,3,2,110355,"My parents attitude towards each other when they should become á reconciled, despite my father's long-time addiction.",1,,,,,,,,,
199,11036,1,1,36,1,21,1,1,4,4,1,2,4,1,2,4,1,2,4,1,0,0,0,2,1,2,3,1,2,1,5,1,3,3,3,1,fear,1,2,110362,When I was reprimanded by the manager of the hotel where I á worked during Autumn 1984.,1,,,,,,,,,
200,11036,1,1,36,1,21,1,1,4,4,1,3,2,2,3,3,1,0,3,1,0,0,0,1,1,2,3,1,0,2,5,1,1,1,3,1,anger,2,3,110363,When my parents drove me to a nearby place and went home á immediately instead of waiting a few hours.  They could have á easily waited.,1,,,,,,,,,
201,11036,1,1,36,1,21,1,1,4,4,1,4,2,4,2,1,1,1,3,1,0,1,1,1,1,3,3,1,0,0,2,0,1,1,3,2,sadness,4,2,110364,When my ex-girlfriend and I discovered that there was a certain risk á of her being pregnant.,1,,,,,,,,,
202,11036,1,1,36,1,21,1,1,4,4,1,5,2,1,3,3,1,1,2,1,0,0,0,0,1,1,3,0,0,2,5,3,0,3,0,1,disgust,1,3,110365,When I was about to clean the draining board and saw it looked á underneath the sink (I live in a students hostel).,1,,,,,,,,,
203,11037,1,1,37,2,21,1,1,7,6,1,2,3,2,3,2,0,1,0,0,0,0,0,0,0,1,3,0,0,3,1,2,1,0,0,0,fear,2,3,110372,Slept in a chapel and in the middle of the night I realized that á there was someeone else in the chapel.  I never discovered who á it was and why he was there.,1,,,,,,,,,
204,11037,1,1,37,2,21,1,1,7,6,1,3,4,1,4,1,0,0,1,0,0,0,0,0,3,1,3,2,3,2,1,2,1,1,0,0,anger,1,4,110373,"When we were in high school a few guys sometimes provoked a á friend of mine.  They called her a pig and then grunted.  This á irritated most of the girls.  Once, one of the girls got angry at á my friend and said something nasty and this made me terribly á angry.",1,,,,,,,,,
205,11037,1,1,37,2,21,1,1,7,6,1,4,1,1,1,0,0,0,0,1,0,0,0,1,2,1,3,1,1,1,5,1,3,1,1,0,sadness,1,1,110374,I talked to my boyfriend on the phone when I was in high spirits á and had a lot to tell him.  I had been looking forward to this á conversation and he did not listen to me to the extent that I á had anticipated.,1,,,,,,,,,
206,11037,1,1,37,2,21,1,1,7,6,1,5,4,2,1,0,0,1,0,1,0,0,0,0,3,1,3,0,3,2,3,3,2,1,0,0,disgust,2,1,110375,A mother who shouts at her child for nothing.,1,,,,,,,,,
207,11038,1,1,38,2,21,8,0,7,7,1,2,2,2,4,2,1,0,1,1,0,0,0,1,2,1,3,0,0,4,3,3,1,0,3,1,fear,2,4,110382,When I was cycling past a parked car someone opened the door and á nearly pushed me off my bike and into the traffic.,1,,,,,,,,,
